S.No.,Product Name,Price,Rating,Reviews,Link,Description,ASIN,Product Description,Manufacturer
339,Elios Men's PU Leather Multipurpose Daypack Shoulder Sling Bag Chest Crossbody Shoulder Chest Travel Bag with USB Charging Port Black,899,3.9,202,https://www.amazon.in/Elios-Multipurpose-Shoulder-Crossbody-Charging/dp/B085YBG353/ref=sr_1_249?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-249,,,,
340,Storite Stylish Padded Small Nylon Sling Cross Body Travel Office Business Messenger Bag for Men Women (25x16x7.5cm) (Dark Grey),449,4.1,"8,051",https://www.amazon.in/Storite-Cross-Travel-Dark-Grey/dp/B07PFF4RYC/ref=sr_1_250?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-250,,,,
341,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTI4NTg3NDA1NzU0OTMyOjE2NzUzNjE0OTQ6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361494%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,,,
342,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTI4NTg3NDA1NzU0OTMyOjE2NzUzNjE0OTQ6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361494%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
343,ASTRID Women's Round Sling Bag with Pompoms (Brown),499,4.4,295,https://www.amazon.in/ASTRID-Womens-Round-Sling-Pompoms/dp/B08VS8JBNK/ref=sr_1_253?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-253,,,,
344,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,639,4.2,384,https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_254?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-254,,,,
345,Wildcraft 29.5 Ltrs Green Casual Backpack (11650-Green),990,4.2,310,https://www.amazon.in/Wildcraft-Green-Casual-Backpack-11650-Green/dp/B079DV66TY/ref=sr_1_255?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-255,,,,
346,"TRUE HUMAN® Emperor Anti-Theft backpack with combination lock Laptop bag ,office bag for Men and Women | College Bags for Girls & Boys ( Zyden )",679,3.7,378,https://www.amazon.in/TRUE-HUMAN-Anti-Theft-backpack-combination/dp/B09NGNYLKF/ref=sr_1_256?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-256,,,,
347,Gear Moderneco5 21L Water Resistant School Bag/Backpack/College Bag For Men/Women - Navyblue,429,3.9,"2,496",https://www.amazon.in/Gear-Ltrs-Casual-Backpack-MDBKPECO50504/dp/B0757K36YV/ref=sr_1_257?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-257,,,,
348,DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),219,3.7,"2,952",https://www.amazon.in/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_258?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-258,,,,
349,SHW SOLAR BLACK LAPTOP BAG with PADDED LAPTOP COMPARTMENT suitable for 15.6 inch LAPTOP II ADJUSTABLE STRAPSII WATER BOTTLE POCKETII TWO COMPARTMENTS,349,3.8,104,https://www.amazon.in/SHW-SOLAR-COMPARTMENT-ADJUSTABLE-COMPARTMENTS/dp/B09NFSC3RP/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-259,,,,
350,CRALOFT Polyester Side Bag For Men/Sling Bag/Crossbody Tablet Messenger Bag For Office Business Travel (Extra Spacious),529,4.3,272,https://www.amazon.in/Polyester-Crossbody-Messenger-Business-Spacious/dp/B09TL193PL/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1675361494&sprefix=ba%2Caps%2C283&sr=8-260,,,,
351,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTI4NTg3NDA1NzU0OTMyOjE2NzUzNjE0OTQ6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361494%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,
352,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,"1,286",4.4,26,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo0OTI4NTg3NDA1NzU0OTMyOjE2NzUzNjE0OTQ6c3BfYnRmOjIwMDc2ODk4OTE3NTk4OjowOjo&url=%2FSTRABO-Womens-Lightweight-Casual-Backpack%2Fdp%2FB0B7FK5B9X%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361494%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,
353,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,3.9,"14,910",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTcxMTc0NjYwNzA1MzA5OjE2NzUzNjE0OTY6c3BfYXRmX25leHQ6MjAwMzQzOTk5NjA0OTg6OjA6Og&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361496%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,
354,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,3.9,684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTcxMTc0NjYwNzA1MzA5OjE2NzUzNjE0OTY6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361496%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
355,Martucci Large 35 L Backpack Spacy Unisex /College/School/Travel Backpack with Rain Cover and Reflective Strip,765,4,932,https://www.amazon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/ref=sr_1_259?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-259,,,,
356,Pagwin Backpack For Girls & Womens Suitable For Collage & Office (Pack Of 1),399,3.5,746,https://www.amazon.in/PAGWIN-Student-Waterproof-Backpack-CPPG-0117/dp/B08HCSK7XB/ref=sr_1_260?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-260,,,,
357,StarX Nylon 15 Cms Gym Bag(Orange Bag_Orange),237,3.7,134,https://www.amazon.in/StarX-Compact-Nylon-Mesh-Medium-Orange/dp/B01NBTOX54/ref=sr_1_261?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-261,,,,
358,Elios Men's PU Leather Multipurpose Daypack Shoulder Sling Bag Chest Crossbody Shoulder Chest Travel Bag with USB Charging Port Black,899,3.9,202,https://www.amazon.in/Elios-Multipurpose-Shoulder-Crossbody-Charging/dp/B085YBG353/ref=sr_1_262?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-262,,,,
359,AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,639,4.2,384,https://www.amazon.in/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_263?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-263,,,,
360,"VIFITKIT Gym Bag for Men & Women, Duffel Bag, Multi-Purpose Bag with Spacious Storage Compartment & Durable Zipper Closure (22.5 litres, Blue & Black)",299,4.1,33,https://www.amazon.in/VIFITKIT-Multi-Purpose-Spacious-Storage-Compartment/dp/B0B4BLYKYB/ref=sr_1_264?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-264,,,,
361,PAGWIN® Girls Fashion Backpack Cute Mini Leather Backpack Purse for Women (Pink) CPPG-0033,399,3.6,135,https://www.amazon.in/PAGWIN%C2%AE-Fashion-Backpack-Leather-PG-0033/dp/B084CXDW65/ref=sr_1_265?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-265,,,,
362,KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,986,4.2,712,https://www.amazon.in/KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18/ref=sr_1_266?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-266,,,,
363,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTcxMTc0NjYwNzA1MzA5OjE2NzUzNjE0OTY6c3BfbXRmOjIwMDk4NDY0Mjg5Nzk4OjowOjo&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_267_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361496%26sprefix%3Dba%252Caps%252C283%26sr%3D8-267-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,,,
364,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTcxMTc0NjYwNzA1MzA5OjE2NzUzNjE0OTY6c3BfbXRmOjIwMTA0MTQwMjY0Mjk4OjowOjo&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_268_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361496%26sprefix%3Dba%252Caps%252C283%26sr%3D8-268-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
365,NIVIA String Bag/Drawstring Bag/Sports Bag Boys/Polyester String Bag/Kit Bags/Drawstring Sports Bag/Dori Backpack/Gym Bag/String Bag Men Waterproof/Drawstring Backpack (Sky Blue),193,4.2,444,https://www.amazon.in/Nivia-5177SB-Polyester-String-Blue/dp/B071XMLFTL/ref=sr_1_269?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-269,,,,
366,Okami Wolf unisex-adult ZenPack Laptop Messenger Bag With USB Fast Charger and RFID Protection ( Black),"3,499",4.4,36,https://www.amazon.in/Okami-Wolf-unisex-adult-Messenger-Protection/dp/B0B7521SSD/ref=sr_1_270?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-270,,,,
367,Baggit Women's Sling Bag,777,4.4,49,https://www.amazon.in/LXE-ECONO-ASHLYN-VINTAGE-BLUE/dp/B09MK23GB8/ref=sr_1_271?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-271,,,,
368,Tommy Hilfiger Polyester 53 cms Navy + White Gym Shoulder Bag (TH/KENDALL0815),"1,799",4.4,63,https://www.amazon.in/Tommy-Hilfiger-Polyester-TH-KENDALL0815/dp/B082PFY9VC/ref=sr_1_272?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-272,,,,
369,Caprese Women's Sling bag,"1,279",4,"1,161",https://www.amazon.in/Caprese-Yondella-Womens-Medium-Synthetic/dp/B07TY4NDVF/ref=sr_1_273?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-273,,,,
370,Shalimar Reusable Grocery/Multipurpose Bags (Blue/Green) (16 x 15 x 5 Inch) - Pack of 2,48,Not rated,0,https://www.amazon.in/Shalimar-Reusable-Grocery-Multipurpose-Green/dp/B097J7KCL4/ref=sr_1_274?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-274,,,,
371,"PAGWIN Cute Style Female Student Oxford Waterproof Anti Thief School Bags Backpack Girls Daily Backpack Sling Bag (PG-0117, Grey)",399,3.7,"2,821",https://www.amazon.in/PAGWIN-Student-Waterproof-Backpack-PG-0117/dp/B08G8P6W8D/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-275,,,,
372,"Kraptick Diaper bag backpack, diaper bags for mom for travel, baby diaper bag, maternity bags for mother and baby, nursing bags for mothers, diaper bag handbag",975,5,2,https://www.amazon.in/Kraptick-backpack-maternity-nursing-mothers/dp/B0BFWJFS62/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675361496&sprefix=ba%2Caps%2C283&sr=8-276,,,,
373,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTcxMTc0NjYwNzA1MzA5OjE2NzUzNjE0OTY6c3BfYnRmOjIwMDQzMzIxMTM2NjA2OjowOjo&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_277_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361496%26sprefix%3Dba%252Caps%252C283%26sr%3D8-277-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,
374,Stark Lightweight Laptop Bags Backpacks for Boys Girls Stylish Men and Women Casual 15.6 inch 32 L Travel Laptop Bag College Office School,"1,286",4.4,26,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NTcxMTc0NjYwNzA1MzA5OjE2NzUzNjE0OTY6c3BfYnRmOjIwMDc2ODk4OTE3NTk4OjowOjo&url=%2FSTRABO-Womens-Lightweight-Casual-Backpack%2Fdp%2FB0B7FK5B9X%2Fref%3Dsr_1_278_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361496%26sprefix%3Dba%252Caps%252C283%26sr%3D8-278-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,
375,Half Moon 35 ltrs (33 cms)backpack(Navy Laptop Bags_navy blue),689,3.9,"-14,910",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5MTAwMzk5MjcxMjUyODoxNjc1MzYxNDk3OnNwX2F0Zl9uZXh0OjIwMDM0Mzk5OTYwNDk4OjowOjo&url=%2FHalf-Moon-Waterproof-Backpack-Students%2Fdp%2FB085MHDJ93%2Fref%3Dsr_1_273_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361497%26sprefix%3Dba%252Caps%252C283%26sr%3D8-273-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,,,,
376,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,3.9,-684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5MTAwMzk5MjcxMjUyODoxNjc1MzYxNDk3OnNwX2F0Zl9uZXh0OjIwMTA0MTQwMjYzNjk4OjowOjo&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_274_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361497%26sprefix%3Dba%252Caps%252C283%26sr%3D8-274-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
377,American Tourister Polypropylene Hard 68 cms Luggage- Suitcase(LG4 (0) 08 002_Iron Grey),"2,899",4,-152,https://www.amazon.in/American-Tourister-Polypropylene-LG4-08/dp/B0BB2LX7LW/ref=sr_1_275?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-275,,,,
378,"MOCA Waterproof Nylon Exterior with Soft Velvety Interior Sleeve Bag Pouch Carry Case for 13.3"" to 14 inch Laptops, MacBook (Black, 13.3 Inch)","1,199",4.4,"-2,026",https://www.amazon.in/MOCA-Waterproof-Exterior-Velvety-Interior/dp/B09FJT5SJJ/ref=sr_1_276?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-276,,,,
379,Lavie Women's Beech Satchel Bag | Ladies Purse Handbag,"1,197",4.2,"-3,621",https://www.amazon.in/Lavie-Beech-Womens-Satchel-Handbag/dp/B096KPM1KT/ref=sr_1_277?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-277,,,,
380,"NIVIA ‘Ball Carrying Bag’ for 9 Balls, Polyester, Black",566,4.4,-66,https://www.amazon.in/Nivia-783-Polyester-Carrying-Balls/dp/B072KWMD1F/ref=sr_1_278?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-278,,,,
381,"GoHustle Business Class Convertible Laptop Backpack Bag | Waterproof Raincover | 30L, Upto 17 inch laptop bag, Keyholder & Organizer, Black Color","1,650",4,-7,https://www.amazon.in/GoHustle-Business-Class-Convertible-Waterproof/dp/B0BM99GZ2K/ref=sr_1_279?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-279,,,,
382,American Tourister KAMILIANT Polypropylene Hard 68 cms Luggage (LG4 (0) 00 002_Crimson)(46×68×28) cm Travel Bag,"2,899",4.2,-121,https://www.amazon.in/American-Tourister-Polypropylene-LG4-002_Crimson/dp/B0BB2LKNXG/ref=sr_1_280?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-280,,,,
383,ADISA Light Weight Laptop Backpack 32 Ltrs,499,4,"-5,547",https://www.amazon.in/ADISA-BP005-Weight-Casual-Backpack/dp/B07F3VDBV5/ref=sr_1_281?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-281,,,,
384,KILLER Casual College Bags Munich 29L Trendy Polyester Laptop Backpack,986,4.2,-712,https://www.amazon.in/KILLER-Polyester-Orange-Laptop-Backpack/dp/B07B516P18/ref=sr_1_282?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-282,,,,
385,Red Lemon Swiss Cut Design Medium 26 L Laptop Backpack Outdoor Backpack fits 15.6 inch Multifunctional Laptop Bag Backpack for Men and Women with USB port Anti Theft Travel Backpack,"1,899",4.4,-425,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5MTAwMzk5MjcxMjUyODoxNjc1MzYxNDk3OnNwX210ZjoyMDA5ODQ2NDI4OTc5ODo6MDo6&url=%2FRed-Lemon-Backpack-Multifunctional-Charcoal%2Fdp%2FB0BGSV19KZ%2Fref%3Dsr_1_283_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361497%26sprefix%3Dba%252Caps%252C283%26sr%3D8-283-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,,,,
386,URBAN TRIBE Move Travel/Office/Casual/Laptop Backpack,798,3.5,-10,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5MTAwMzk5MjcxMjUyODoxNjc1MzYxNDk3OnNwX210ZjoyMDEwNDE0MDI2NDI5ODo6MDo6&url=%2FURBAN-TRIBE-Move-Backpack-Repellent%2Fdp%2FB0BP1QM6W5%2Fref%3Dsr_1_284_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361497%26sprefix%3Dba%252Caps%252C283%26sr%3D8-284-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
387,Gear Eco4 19L Water Resistant School Bag//Backpack/College Bag for Men/Women - Navy Blue,489,4,"-4,119",https://www.amazon.in/Gear-Green-Casual-Backpack-BKPECOBP40503/dp/B019HA8DQQ/ref=sr_1_285?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-285,,,,
388,"Hang It Gym Bag Combo for Men and Woman ll Gym Bag with Shoe Compartment ,Blue 500ML Bottle, Blue Wristband, Blue Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo",549,Not rated,0,https://www.amazon.in/Compartment-Bottle-Wristband-Gloves-Fitness/dp/B0BQN19KQM/ref=sr_1_286?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-286,,,,
389,"Amazon Basics - Laptop Backpack/Travel Backpack/College Bag for 15.6-inch Laptop, Water-Resistant, Stylish Design","1,859",1,-1,https://www.amazon.in/Amazon-Basics-Stylish-Backpack-Laptop/dp/B09W4WRV5Q/ref=sr_1_287?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-287,,,,
390,Hidesign Women Sling Bag (Silver),"2,299",4.3,-70,https://www.amazon.in/Isle-Coco-Hidesign-Womens-Sling/dp/B07L6N38Y3/ref=sr_1_288?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-288,,,,
391,"Aurion Durable Vista Bag with Multiple Purposes and Compartments for Men and Women - (24 cm, Olive Green x Blue, 1pc) | Sports Bag | Duffle Bag | Travel Bag | Camping Bag | Kit Bag | Luggage Bag",299,4,-38,https://www.amazon.in/Shoulder-Lightweight-Duffle-Weekend-OliveGreen-SkyBlue/dp/B09136P3D9/ref=sr_1_289?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-289,,,,
392,Lavie Women's Marma Round Tassel Sling Bag | Ladies Purse Handbag | Crossbody Sling Bag,673,4.1,-547,https://www.amazon.in/Lavie-MARMA-Womens-Sling-Bag/dp/B07KMBX9ZL/ref=sr_1_290?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-290,,,,
393,"AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, In-built Shock Absorber","4,099",3.9,-34,https://www.amazon.in/AirCase-Anti-Gravity-Ergonomic-Technology-Protected/dp/B0B87NB61B/ref=sr_1_291?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-291,,,,
394,Martucci Large 35 L Backpack Spacy Unisex /College/School/Travel Backpack with Rain Cover and Reflective Strip,765,4,-932,https://www.amazon.in/Martucci-Backpack-College-Reflective-Airport/dp/B0B7DVC3TL/ref=sr_1_292?crid=2M096C61O4MLT&keywords=bags&qid=1675361497&sprefix=ba%2Caps%2C283&sr=8-292,,,,
395,"COSMUS Madison waterproof Multipurpose Backpack With laptop compartment , 33L","1,196",4.2,"-2,166",https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5MTAwMzk5MjcxMjUyODoxNjc1MzYxNDk3OnNwX2J0ZjoyMDA0MzMyMTEzNjYwNjo6MDo6&url=%2FCOSMUS-Multipurpose-Backpack-Bag-compartment%2Fdp%2FB078JVT384%2Fref%3Dsr_1_293_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361497%26sprefix%3Dba%252Caps%252C283%26sr%3D8-293-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1,,,,
396,Urban Tribe Amigo Backpack 15.6 Inch| Water Repellent |31 litres | Laptop Backpack for Men and Women,"1,998",3.9,-585,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo5MTAwMzk5MjcxMjUyODoxNjc1MzYxNDk3OnNwX2J0ZjoyMDEwNDE0MDI2MzM5ODo6MDo6&url=%2FUrban-Backpack-Repellent-litres-Laptop%2Fdp%2FB08X2FD3T8%2Fref%3Dsr_1_294_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361497%26sprefix%3Dba%252Caps%252C283%26sr%3D8-294-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
397,"URBAN TRIBE Havana 15.6"" inch Laptop Backpack for Men and Women | 27L Office/Work/Casual Bag | Water Repellent | Black",998,3.9,684,https://www.amazon.in/sspa/click?ie=UTF8&spc=MTo1NjMzOTI3MzE2MTU4ODA5OjE2NzUzNjE0OTg6c3BfYXRmX25leHQ6MjAxMDQxNDAyNjM2OTg6OjA6Og&url=%2FUrban-Tribe-Laptop-Backpack-Havana%2Fdp%2FB01LXNNFDF%2Fref%3Dsr_1_289_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3Dbags%26qid%3D1675361498%26sprefix%3Dba%252Caps%252C283%26sr%3D8-289-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1%26smid%3DA385M0TPSNV7VS,,,,
